base_ref,base_sha,closed_at,created_at,draft,head_ref,head_sha,html_url,merge_commit_sha,merged_at,number,state,title,updated_at,user,files_changed,additions,deletions,changes,deletion_ratio,touch_main_js,touch_config_js,touch_anchorage,touch_landmark,touch_validator,added_files,modified_files,removed_files,filenames,kw_stale,kw_rollback,kw_sparse,kw_post_array,kw_duplicate,kw_green_but_bad,kw_not_merge_safe,kw_merge_safe_positive,comment_count,comment_chars,risk_comment_label,title_cosmic_batch,title_landmark,title_fix,slot_start,slot_end,slot_span,merged,closed_unmerged,open,created_hour_utc,created_date,minutes_since_prev_merge,merges_prior_30m,prs_created_prior_30m,git_base_exists,git_head_exists,git_merge_sha_exists,git_merge_base_sha,git_base_is_ancestor_of_head,git_merge_base_is_base,git_commits_behind_base,git_commits_ahead_base,git_files_changed,git_additions,git_deletions,git_changes,git_deletion_ratio,git_filenames,git_touch_main_js,git_touch_config_js,git_touch_anchorage,git_touch_landmark,git_touch_validator,git_added_files,git_modified_files,git_removed_files,git_renamed_or_copied_files,git_base_cosmic_sights,git_head_cosmic_sights,git_cosmic_sights_delta
main,1dbe79135adafeafb19d51a42e9783f4a90b5d83,2026-05-07 17:52:25+00:00,2026-05-07 17:30:15+00:00,False,batch-62-stellar-atmospheres,a95c83f06d05fb923b24a0ae9737fb53cf81e286,https://github.com/ai-village-agents/the-universe/pull/116,,,116,closed,"Add batch 62: Stellar Atmospheres & Wind Phenomena (25 sights, 10,130-10,154)",2026-05-07 17:52:25+00:00,claudehaiku45,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,1,130,0,1,0,0,,,,0,1,0,17,2026-05-07,0.9666666666666667,17,21,1,1,0,1dbe79135adafeafb19d51a42e9783f4a90b5d83,1,1,0,1,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,a111b82d2afd87e69c6faf172357a3470fdc70ae,2026-05-07 17:43:58+00:00,2026-05-07 17:30:19+00:00,False,g31-batch-64-fresh,c31326f96692cc46a61b348f2d43cde41bde4959,https://github.com/ai-village-agents/the-universe/pull/117,30185e29492f1ab9d72d91c9f87602e81e5948fd,,117,closed,"Add batch 64: Extreme High-Energy Physics (10,076-10,100)",2026-05-07 17:43:58+00:00,gemini-3-1-pro,1,175,0,175,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,1,111,0,1,0,0,,,,0,1,0,17,2026-05-07,1.0333333333333334,17,22,1,1,0,a111b82d2afd87e69c6faf172357a3470fdc70ae,1,1,0,1,1,175,0,175,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,a111b82d2afd87e69c6faf172357a3470fdc70ae,2026-05-07 17:52:44+00:00,2026-05-07 17:31:04+00:00,False,batch-63-observational-techniques,0de83a9dfe91140ba9d2d291980f78b30082be27,https://github.com/ai-village-agents/the-universe/pull/118,,,118,closed,"Add batch 63: Observational Techniques & Instrumentation (25 sights, 10,155-10,179)",2026-05-07 17:52:44+00:00,claudehaiku45,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,1,94,0,1,0,0,,,,0,1,0,17,2026-05-07,0.2833333333333333,18,23,1,1,0,1dbe79135adafeafb19d51a42e9783f4a90b5d83,0,0,1,1,2,26,1,27,0.037037037037037,index.html;main.js,1,0,0,0,0,0,2,0,0,,,
main,facbd4b94c90326e9d9bf432c9be43686d844e91,2026-05-07 17:33:57+00:00,2026-05-07 17:31:51+00:00,False,batch-65-galaxy-morphology,fb7917e5e969f5696d51d3a0d1e5d878df765174,https://github.com/ai-village-agents/the-universe/pull/119,2954d92a97868b41fd18f9ea55e95123fc8c10bc,2026-05-07 17:33:57+00:00,119,closed,"Add batch 65: Galaxy Morphology & Evolution (25 sights, 10,105-10,129)",2026-05-07 17:33:57+00:00,claude-opus-4-5,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1,0,0,17,2026-05-07,1.0666666666666667,18,24,1,1,1,facbd4b94c90326e9d9bf432c9be43686d844e91,1,1,0,1,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,a111b82d2afd87e69c6faf172357a3470fdc70ae,2026-05-07 17:33:07+00:00,2026-05-07 17:32:13+00:00,False,opus47-anchorage-v64,e477c8e3152078d46472bf743193fd4da29d114b,https://github.com/ai-village-agents/the-universe/pull/120,facbd4b94c90326e9d9bf432c9be43686d844e91,2026-05-07 17:33:07+00:00,120,closed,Anchorage v64: picnic table + ice cream truck + breaching whale,2026-05-07 17:33:07+00:00,claude-opus-4-7-village,1,231,0,231,0.0,0,0,1,1,0,0,1,0,landmarks/anchorage.js,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1,0,0,17,2026-05-07,1.4333333333333333,18,25,1,1,1,a111b82d2afd87e69c6faf172357a3470fdc70ae,1,1,0,1,1,231,0,231,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
main,b62ec60b5a3c56dfc9679dcc7ce433d75aee3e69,2026-05-07 17:36:47+00:00,2026-05-07 17:35:35+00:00,False,batch-66-interstellar-medium,3af16634378be3711bea6b0287877a53672405f7,https://github.com/ai-village-agents/the-universe/pull/121,a3475b8050110583eb6b849ad28614e0657867de,2026-05-07 17:36:47+00:00,121,closed,"Add batch 66: Interstellar Medium & Molecular Clouds (25 sights, 10,130-10,154)",2026-05-07 17:36:48+00:00,claude-opus-4-5,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1,0,0,17,2026-05-07,1.6333333333333333,18,22,1,1,1,b62ec60b5a3c56dfc9679dcc7ce433d75aee3e69,1,1,0,1,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,c770301b05742c9365d95a46ac2f983150bd5e96,2026-05-07 17:46:51+00:00,2026-05-07 17:37:16+00:00,False,g31-batch-66-fixed,f0f2e93ae479338d418d3c46b5370091c630cd4e,https://github.com/ai-village-agents/the-universe/pull/122,4366bac9927b1123cd66e71a5a91f2171b7071bd,,122,closed,"Add batch 66: High-Energy Anomalies (10,176-10,200)",2026-05-07 17:46:51+00:00,gemini-3-1-pro,1,174,0,174,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,1,86,0,1,0,0,,,,0,1,0,17,2026-05-07,0.48333333333333334,19,22,1,1,0,5ab201c79a53a4db80fe00ee69fb1d76c9547ec3,0,0,1,2,1,174,25,199,0.1256281407035175,main.js,1,0,0,0,0,0,1,0,0,,,
main,5ab201c79a53a4db80fe00ee69fb1d76c9547ec3,2026-05-07 17:42:19+00:00,2026-05-07 17:41:27+00:00,False,batch-67-black-hole-physics,8193d922fba37188ab0e644e2c35deae0910fac2,https://github.com/ai-village-agents/the-universe/pull/124,c770301b05742c9365d95a46ac2f983150bd5e96,2026-05-07 17:42:19+00:00,124,closed,Add batch 67: Black Hole Phenomena & Accretion Physics (25 sights),2026-05-07 17:42:19+00:00,claude-opus-4-5,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1,0,0,17,2026-05-07,3.2666666666666666,18,19,1,1,1,5ab201c79a53a4db80fe00ee69fb1d76c9547ec3,1,1,0,1,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,aee1744f25bcfd938108d504fb56fb81b9328761,2026-05-07 17:49:04+00:00,2026-05-07 17:42:12+00:00,False,gpt54/hotfix-directory-entries,531134b2843953168ec2ac396457b107729f649e,https://github.com/ai-village-agents/the-universe/pull/125,ddf2014fb4f222c6644875f41f1e8aaaefd342ce,2026-05-07 17:49:14+00:00,125,closed,Restore getDirectoryEntries after accidental sight injection,2026-05-07 17:49:14+00:00,gpt-5-4,1,1,128,129,0.9922480620155039,1,0,0,0,0,0,1,0,main.js,0,0,0,0,1,0,0,0,1,59,1,1,0,0,,,,1,0,0,17,2026-05-07,4.016666666666667,17,20,1,1,1,86b46eac46750d9c5b6292cdd4a09b3da69802e5,0,0,1,1,1,0,1,1,1.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,c770301b05742c9365d95a46ac2f983150bd5e96,2026-05-07 17:49:06+00:00,2026-05-07 17:42:20+00:00,False,k26-fix-directory-entries,b33bf8918599e61cec10acfa468bcc968919482f,https://github.com/ai-village-agents/the-universe/pull/126,,,126,closed,Hotfix: Restore getDirectoryEntries() to only return DOM entries,2026-05-07 17:49:06+00:00,kimi-k26,1,1,78,79,0.9873417721518988,1,0,0,0,0,0,1,0,main.js,0,0,0,0,1,0,0,0,1,59,1,0,0,1,,,,0,1,0,17,2026-05-07,0.016666666666666666,18,21,1,1,0,5ab201c79a53a4db80fe00ee69fb1d76c9547ec3,0,0,1,1,1,1,103,104,0.9903846153846154,main.js,1,0,0,0,0,0,1,0,0,,,
main,c770301b05742c9365d95a46ac2f983150bd5e96,2026-05-07 17:43:53+00:00,2026-05-07 17:42:59+00:00,False,opus47-anchorage-v65,644ed6e361ea20eb74d8efc2306955bf692ac646,https://github.com/ai-village-agents/the-universe/pull/127,43a237911e6454b742a2c83cb20b29a9073fef98,2026-05-07 17:43:53+00:00,127,closed,Anchorage v65: skee-ball arcade + tow boat w/ hawser + cliff diver,2026-05-07 17:43:53+00:00,claude-opus-4-7-village,1,282,0,282,0.0,0,0,1,1,0,0,1,0,landmarks/anchorage.js,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1,0,0,17,2026-05-07,0.6666666666666666,17,22,1,1,1,c770301b05742c9365d95a46ac2f983150bd5e96,1,1,0,1,1,282,0,282,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
main,c770301b05742c9365d95a46ac2f983150bd5e96,2026-05-07 17:49:07+00:00,2026-05-07 17:43:29+00:00,False,k26-fix-directory-entries-v2,6a81e795c7e9435bad4f4a16dcac8247a3483c85,https://github.com/ai-village-agents/the-universe/pull/128,,,128,closed,Hotfix: Restore getDirectoryEntries() to only return DOM entries,2026-05-07 17:49:07+00:00,kimi-k26,1,1,102,103,0.9902912621359223,1,0,0,0,0,0,1,0,main.js,0,0,0,0,1,0,0,0,1,59,1,0,0,1,,,,0,1,0,17,2026-05-07,1.1666666666666667,17,22,1,1,0,c770301b05742c9365d95a46ac2f983150bd5e96,1,1,0,1,1,1,102,103,0.9902912621359224,main.js,1,0,0,0,0,0,1,0,0,,,
main,43a237911e6454b742a2c83cb20b29a9073fef98,2026-05-07 17:45:03+00:00,2026-05-07 17:43:32+00:00,False,batch-68-gravitational-waves,f41a8e987d46b625ef690a0dd78c839373c0863c,https://github.com/ai-village-agents/the-universe/pull/129,7b01f6192ac849ed9c4428fb44a8aaf389d9abd1,2026-05-07 17:45:03+00:00,129,closed,Add batch 68: Gravitational Wave Sources (25 sights),2026-05-07 17:45:03+00:00,claude-opus-4-5,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1,0,0,17,2026-05-07,1.2166666666666666,17,23,1,1,1,43a237911e6454b742a2c83cb20b29a9073fef98,1,1,0,1,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,7b01f6192ac849ed9c4428fb44a8aaf389d9abd1,2026-05-07 17:46:06+00:00,2026-05-07 17:45:27+00:00,False,g31-hotfix-directory-entries,1600a920fbdbe8e3f45a0e86e4a3937476de6522,https://github.com/ai-village-agents/the-universe/pull/130,cbe338a2bf9ac68e824fd70fee31c35a6aa8db63,2026-05-07 17:46:06+00:00,130,closed,Hotfix: Restore getDirectoryEntries to only return DOM entries,2026-05-07 17:46:06+00:00,gemini-3-1-pro,1,0,81,81,1.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,1,0,0,17,2026-05-07,0.4,18,23,1,1,1,7b01f6192ac849ed9c4428fb44a8aaf389d9abd1,1,1,0,1,1,0,81,81,1.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,7b01f6192ac849ed9c4428fb44a8aaf389d9abd1,2026-05-07 17:49:09+00:00,2026-05-07 17:45:58+00:00,False,haiku-hotfix-directory-entries,6ba5f0f3a2ce003393654f3c6212166c5e8b1ac5,https://github.com/ai-village-agents/the-universe/pull/131,,,131,closed,Fix: Restore getDirectoryEntries() to only return DOM entries,2026-05-07 17:49:09+00:00,claudehaiku45,1,1,102,103,0.9902912621359223,1,0,0,0,0,0,1,0,main.js,0,0,0,0,1,0,0,0,1,59,1,0,0,1,,,,0,1,0,17,2026-05-07,0.9166666666666666,17,24,1,1,0,c770301b05742c9365d95a46ac2f983150bd5e96,0,0,2,1,2,1,409,410,0.997560975609756,landmarks/anchorage.js;main.js,1,0,1,1,0,0,2,0,0,,,
main,cbe338a2bf9ac68e824fd70fee31c35a6aa8db63,2026-05-07 17:47:10+00:00,2026-05-07 17:46:17+00:00,False,opus47-anchorage-v66,347d26dd51eaf640c111515eb71b2aaa5d5b1463,https://github.com/ai-village-agents/the-universe/pull/132,86b46eac46750d9c5b6292cdd4a09b3da69802e5,2026-05-07 17:47:09+00:00,132,closed,Anchorage v66: fly-fishermen + tug-of-war + scuba back-roll,2026-05-07 17:47:10+00:00,claude-opus-4-7-village,1,284,0,284,0.0,0,0,1,1,0,0,1,0,landmarks/anchorage.js,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1,0,0,17,2026-05-07,0.18333333333333332,18,25,1,1,1,cbe338a2bf9ac68e824fd70fee31c35a6aa8db63,1,1,0,1,1,284,0,284,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
main,ddf2014fb4f222c6644875f41f1e8aaaefd342ce,2026-05-07 17:50:37+00:00,2026-05-07 17:46:26+00:00,False,k26-fix-getdir-v3,ddf2014fb4f222c6644875f41f1e8aaaefd342ce,https://github.com/ai-village-agents/the-universe/pull/133,2580cf81a5c94bee13266c7e5d54146ec14cbf0a,,133,closed,Hotfix: Restore getDirectoryEntries(),2026-05-07 17:50:38+00:00,kimi-k26,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,1,0,17,2026-05-07,0.3333333333333333,18,26,1,1,0,ddf2014fb4f222c6644875f41f1e8aaaefd342ce,1,1,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,,,
main,86b46eac46750d9c5b6292cdd4a09b3da69802e5,2026-05-07 17:48:48+00:00,2026-05-07 17:46:40+00:00,False,hotfix-getDirectoryEntries-opus45,049461576aa5db3be0302c7fd2f201910e2c49ea,https://github.com/ai-village-agents/the-universe/pull/134,aee1744f25bcfd938108d504fb56fb81b9328761,2026-05-07 17:48:48+00:00,134,closed,🚨 Hotfix: Restore getDirectoryEntries() function,2026-05-07 17:48:48+00:00,claude-opus-4-5,1,1,127,128,0.9921875,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,1,0,0,17,2026-05-07,0.5666666666666667,17,27,1,1,1,86b46eac46750d9c5b6292cdd4a09b3da69802e5,1,1,0,1,1,1,127,128,0.9921875,main.js,1,0,0,0,0,0,1,0,0,,,
main,86b46eac46750d9c5b6292cdd4a09b3da69802e5,2026-05-07 17:50:56+00:00,2026-05-07 17:47:25+00:00,False,revert-130-g31-hotfix-directory-entries,ecbf9f32f00d4bd843a5457e1e70f8c79448d71d,https://github.com/ai-village-agents/the-universe/pull/135,2f93bd09ead0808b9fe6c5446c4361861cae7dc3,,135,closed,"Revert ""Hotfix: Restore getDirectoryEntries to only return DOM entries""",2026-05-07 17:50:56+00:00,gemini-3-1-pro,1,81,0,81,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,1,129,0,0,0,1,,,,0,1,0,17,2026-05-07,0.26666666666666666,18,28,1,1,0,86b46eac46750d9c5b6292cdd4a09b3da69802e5,1,1,0,1,1,81,0,81,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,ddf2014fb4f222c6644875f41f1e8aaaefd342ce,2026-05-07 17:49:32+00:00,2026-05-07 17:48:47+00:00,False,deepseek-fix-directory-entries,ddf2014fb4f222c6644875f41f1e8aaaefd342ce,https://github.com/ai-village-agents/the-universe/pull/136,8775348b4437f7da29d1adb9f3c15d99fe09529a,,136,closed,Fix: Restore getDirectoryEntries() to only return DOM entries,2026-05-07 17:49:32+00:00,deepseek-v32,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,1,0,17,2026-05-07,1.6333333333333333,17,29,1,1,0,ddf2014fb4f222c6644875f41f1e8aaaefd342ce,1,1,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,,,
main,ddf2014fb4f222c6644875f41f1e8aaaefd342ce,2026-05-07 17:50:42+00:00,2026-05-07 17:49:49+00:00,False,opus47-anchorage-v67,d89fb1ef2945b7959e91ec1a672ad0b7807e90d4,https://github.com/ai-village-agents/the-universe/pull/137,a484bee96b0795b85a5fbbdff0a89c4e53ee4df7,2026-05-07 17:50:42+00:00,137,closed,Anchorage v67: skim-boarder + crab boat w/ traps + mini-golf lighthouse,2026-05-07 17:50:42+00:00,claude-opus-4-7-village,1,273,0,273,0.0,0,0,1,1,0,0,1,0,landmarks/anchorage.js,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1,0,0,17,2026-05-07,0.5833333333333334,19,28,1,1,1,ddf2014fb4f222c6644875f41f1e8aaaefd342ce,1,1,0,1,1,273,0,273,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
main,a484bee96b0795b85a5fbbdff0a89c4e53ee4df7,2026-05-07 17:53:17+00:00,2026-05-07 17:52:46+00:00,False,gpt55/hotfix-directory-entries,20b1038b6bb72f7a9f55b50af8f3b4815d12b6cf,https://github.com/ai-village-agents/the-universe/pull/138,,,138,closed,Restore getDirectoryEntries DOM query,2026-05-07 17:53:17+00:00,gpt-5-5-village,1,1,149,150,0.9933333333333333,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,1,116,0,0,0,0,,,,0,1,0,17,2026-05-07,2.066666666666667,18,27,1,1,0,cbe338a2bf9ac68e824fd70fee31c35a6aa8db63,0,0,4,1,2,0,578,578,1.0,landmarks/anchorage.js;main.js,1,0,1,1,0,0,2,0,0,,,
main,a484bee96b0795b85a5fbbdff0a89c4e53ee4df7,2026-05-07 17:53:53+00:00,2026-05-07 17:53:05+00:00,False,gpt54/restore-directory-tail,ab4344ff75a1b224ae340185fa1deae01d7e7167,https://github.com/ai-village-agents/the-universe/pull/139,d847e9a7e2b131b830333cf2bfa8c756ee340a87,2026-05-07 17:53:53+00:00,139,closed,Restore deleted teleport-directory and nearest-landmark code,2026-05-07 17:53:55+00:00,gpt-5-4,1,81,0,81,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1,0,0,17,2026-05-07,2.3833333333333333,18,28,1,1,1,a484bee96b0795b85a5fbbdff0a89c4e53ee4df7,1,1,0,1,1,81,0,81,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,d847e9a7e2b131b830333cf2bfa8c756ee340a87,2026-05-07 18:27:02+00:00,2026-05-07 17:54:18+00:00,False,batch-61-cosmological-structures-corrected,b803facdfdfec555154451289a62edd398ec0362,https://github.com/ai-village-agents/the-universe/pull/140,,,140,closed,"Add batch 61: Cosmological Structures & Large-Scale Phenomena (25 sights, 10,180-10,204)",2026-05-07 18:27:02+00:00,claudehaiku45,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,1,0,0,0,1,0,0,0,2,206,1,1,0,0,,,,0,1,0,17,2026-05-07,0.4166666666666667,18,29,1,1,0,cbe338a2bf9ac68e824fd70fee31c35a6aa8db63,0,0,5,1,2,153,639,792,0.8068181818181818,landmarks/anchorage.js;main.js,1,0,1,1,0,0,2,0,0,,,
main,d847e9a7e2b131b830333cf2bfa8c756ee340a87,2026-05-07 17:57:24+00:00,2026-05-07 17:56:44+00:00,False,opus45-batch69-cosmic-rays,cded5bb4075f1923f6da006e7921f607b4d65981,https://github.com/ai-village-agents/the-universe/pull/141,6cba3a543bd3fea9290f6c903a745c01c1c3ea8d,2026-05-07 17:57:23+00:00,141,closed,Add batch 69: Cosmic Ray Physics (25 sights),2026-05-07 17:57:48+00:00,claude-opus-4-5,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,1,262,0,1,0,0,,,,1,0,0,17,2026-05-07,2.85,17,29,1,1,1,d847e9a7e2b131b830333cf2bfa8c756ee340a87,1,1,0,1,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,6cba3a543bd3fea9290f6c903a745c01c1c3ea8d,2026-05-07 18:27:00+00:00,2026-05-07 17:58:03+00:00,False,batch-62-stellar-atmospheres-corrected,70ca2ba6b7031cddc942195864c7cb7eac371218,https://github.com/ai-village-agents/the-universe/pull/142,,,142,closed,"Add batch 62: Stellar Atmospheres & Wind Phenomena (23 sights, 10,101-10,123)",2026-05-07 18:27:00+00:00,claudehaiku45,1,23,0,23,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,1,0,0,0,2,325,1,1,0,0,,,,0,1,0,17,2026-05-07,0.6666666666666666,18,29,1,1,0,cbe338a2bf9ac68e824fd70fee31c35a6aa8db63,0,0,6,1,2,151,664,815,0.8147239263803681,landmarks/anchorage.js;main.js,1,0,1,1,0,0,2,0,0,,,
main,6cba3a543bd3fea9290f6c903a745c01c1c3ea8d,2026-05-07 18:02:56+00:00,2026-05-07 17:59:08+00:00,False,g31-batch-70-highenergy,2f5b5abc50a427b2b36bce912636248d2083e04f,https://github.com/ai-village-agents/the-universe/pull/143,1bbed2e2e9181f737aee1000f7dd4a904ff9daf8,2026-05-07 18:02:56+00:00,143,closed,"Add batch 70: High-Energy Astrophysics (25 sights, 10,255-10,279)",2026-05-07 18:02:56+00:00,gemini-3-1-pro,1,175,0,175,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1,0,0,17,2026-05-07,1.75,17,26,1,1,1,6cba3a543bd3fea9290f6c903a745c01c1c3ea8d,1,1,0,1,1,175,0,175,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,6cba3a543bd3fea9290f6c903a745c01c1c3ea8d,2026-05-07 18:06:40+00:00,2026-05-07 18:00:05+00:00,False,batch-62-stellar-atmospheres-v2,1dc9324dbb0f5ba3d5c18a71bb4a21296b87d479,https://github.com/ai-village-agents/the-universe/pull/144,536f7115941b3a2f85766c29a150dc4704af4f88,,144,closed,"Add batch 62: Stellar Atmospheres & Wind Phenomena (25 sights, 10,126-10,150)",2026-05-07 18:06:40+00:00,claudehaiku45,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,0,1,0,18,2026-05-07,2.7,16,27,1,1,0,6cba3a543bd3fea9290f6c903a745c01c1c3ea8d,1,1,0,1,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,6cba3a543bd3fea9290f6c903a745c01c1c3ea8d,2026-05-07 18:06:41+00:00,2026-05-07 18:01:22+00:00,False,batch-63-observational-v2,4edc80b4d43a7665e9c07a7c07f44ecf809dd249,https://github.com/ai-village-agents/the-universe/pull/145,,,145,closed,"Add batch 63: Observational Techniques & Instrumentation (25 sights, 10,151-10,175)",2026-05-07 18:06:41+00:00,claudehaiku45,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,0,1,0,18,2026-05-07,3.9833333333333334,15,25,1,1,0,6cba3a543bd3fea9290f6c903a745c01c1c3ea8d,1,1,0,1,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,6cba3a543bd3fea9290f6c903a745c01c1c3ea8d,2026-05-07 18:06:43+00:00,2026-05-07 18:02:17+00:00,False,batch-64-high-energy-astrophysics,ee278afc744444fdf14702308a6ff8a3ec9d1226,https://github.com/ai-village-agents/the-universe/pull/146,,,146,closed,"Add batch 64: High-Energy Astrophysics (25 sights, 10,176-10,200)",2026-05-07 18:06:43+00:00,claudehaiku45,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,0,1,0,18,2026-05-07,4.9,15,24,1,1,0,6cba3a543bd3fea9290f6c903a745c01c1c3ea8d,1,1,0,1,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,e7f21ab59dea1d0455cc91efb9237e94d944530e,2026-05-08 17:42:28+00:00,2026-05-07 18:02:26+00:00,True,gpt54/batch-lensing-caustics,858254c1021cd7559db81b6131bc425fcdf37b3e,https://github.com/ai-village-agents/the-universe/pull/147,303e7169af822452e7491f97d80b80a43909908c,,147,closed,Add gravitational lensing & caustic phenomena batch (later-slot draft),2026-05-08 17:42:28+00:00,gpt-5-4,1,26,0,26,0.0,1,0,0,0,0,0,1,0,main.js,1,0,0,0,0,0,0,0,1,167,1,1,0,0,,,,0,1,0,18,2026-05-07,5.05,15,25,1,1,0,e7f21ab59dea1d0455cc91efb9237e94d944530e,1,1,0,1,1,26,0,26,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,1bbed2e2e9181f737aee1000f7dd4a904ff9daf8,2026-05-07 18:06:20+00:00,2026-05-07 18:02:54+00:00,False,opus45-batch70-early-universe,6f5ffd8234297bd3809d0847791cee0af1b23d87,https://github.com/ai-village-agents/the-universe/pull/148,4ad84491cf5131f2717fa3c7fd85b797ac7f87f3,2026-05-07 18:06:19+00:00,148,closed,"Add Batch 70: Early Universe Cosmology (25 sights, 10,130-10,154)",2026-05-07 18:06:20+00:00,claude-opus-4-5,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1,0,0,18,2026-05-07,5.516666666666667,15,26,1,1,1,1bbed2e2e9181f737aee1000f7dd4a904ff9daf8,1,1,0,1,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,4ad84491cf5131f2717fa3c7fd85b797ac7f87f3,2026-05-07 18:08:42+00:00,2026-05-07 18:04:31+00:00,False,gemini-batch71-radio-astronomy,80931e95018ef36882e6e06a4687bc684474bff6,https://github.com/ai-village-agents/the-universe/pull/149,9da8472015d149e9ab08bf89232d131ead8482fa,2026-05-07 18:08:42+00:00,149,closed,"Add Batch 71: Radio Astronomy & FRBs (25 sights, 10,305-10,329)",2026-05-07 18:08:42+00:00,gemini-3-1-pro,1,200,0,200,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1,0,0,18,2026-05-07,1.5833333333333333,14,27,1,1,1,4ad84491cf5131f2717fa3c7fd85b797ac7f87f3,1,1,0,1,1,200,0,200,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
